Station Name: NEWPORT
Station Height: 22 M 
Latitude:53.924  ,Longitude: -9.573


date:  -  00 to 00 utc
rain:  -  Precipitation Amount (mm)
maxtp: -  Maximum Air Temperature (C)	  
mintp: -  Minimum  Air Temperature (C)
gmin:  -  09utc Grass Minimum Temperature (C)
soil:  -  Mean 10cm soil temperature (C)	
cbl:   -  Mean CBL Pressure (hpa)
wdsp:  -  Mean Wind Speed (kt)
hm:    -  Highest ten minute mean wind speed (kt)		                 
ddhm:  -  Wind Direction at max 10 min mean (deg)                  
hg:    -  Highest Gust (kt)
pe:    -  Potential Evapotranspiration (mm)  
evap:  -  Evaporation (mm)
smd_wd:-  Soil Moisture Deficits(mm) well drained
smd_md:-  Soil Moisture Deficits(mm) moderately drained
smd_pd:-  Soil Moisture Deficits(mm) poorly drained
glorad:-  Global Radiation (J/cm sq.)
ind:   -  Indicator (i)

date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg,soil,pe,evap,smd_wd,smd_md,smd_pd,glorad
29-jun-2019,0,22.5,0,12.0,0,7.5,0,1.1,1010.2,7.6,0,16,0,210,0,24,17.497,2.8,3.7,15.6,15.6,11.9,1317
30-jun-2019,0,17.0,0,12.4,0,12.9,0,2.9,1010.3,10.3,0,16,0,240,0,26,16.628,2.1,3.2,14.6,14.6,11.1,1314
01-jul-2019,0,18.2,0,12.0,0,10.8,0,0.9,1019.7,9.3,0,17,0,320,0,24,16.343,3.0,4.2,16.3,16.3,13.2,1654
02-jul-2019,0,17.0,0,10.7,0,11.1,0,0.0,1026.6,5.3,0,10,0,310,0,14,16.170,2.4,3.2,18.4,18.4,15.5,1286
03-jul-2019,0,21.5,0,7.6,0,4.5,0,0.0,1027.2,4.3,0,12,0,340,0,16,17.907,3.9,5.3,21.6,21.6,19.2,2614
04-jul-2019,0,18.3,0,9.5,0,4.8,0,0.0,1023.8,5.8,0,11,0,240,0,17,17.365,2.6,3.5,23.7,23.7,21.5,1608
05-jul-2019,0,21.9,0,13.2,0,9.8,0,0.4,1018.1,7.9,0,12,0,270,0,18,19.420,3.5,5.0,26.0,26.0,24.2,2160
06-jul-2019,0,18.1,0,12.2,0,13.4,0,1.4,1014.0,6.7,0,12,0,10,0,18,18.030,2.3,3.1,26.4,26.4,24.8,1250
07-jul-2019,0,18.8,0,9.9,0,7.7,0,0.0,1016.3,4.6,0,9,0,0,0,13,17.820,3.0,4.0,28.6,28.6,27.3,1765
08-jul-2019,0,19.0,0,12.6,0,11.2,0,0.6,1017.3,4.4,0,9,0,230,0,17,18.050,2.1,2.7,29.6,29.6,28.5,1070
09-jul-2019,0,21.4,0,14.1,0,13.2,0,0.0,1016.3,7.5,0,13,0,210,0,20,19.618,3.4,4.8,32.1,32.1,31.2,2117
10-jul-2019,0,19.0,0,15.6,0,15.8,0,8.0,1010.8,8.0,0,15,0,200,0,21,18.840,1.5,2.2,25.2,25.2,24.4,823
11-jul-2019,0,19.6,0,13.0,0,12.2,0,0.7,1010.1,7.6,0,14,0,280,0,22,18.472,2.7,3.9,26.5,26.5,26.0,1770
12-jul-2019,0,18.5,0,13.0,0,12.5,0,0.0,1018.3,6.7,0,13,0,300,0,19,17.513,2.3,3.1,28.3,28.3,28.0,1192
13-jul-2019,0,22.1,0,12.8,0,12.9,0,0.0,1024.2,5.6,0,10,0,330,0,16,18.528,3.7,4.9,31.0,31.0,31.0,2155
14-jul-2019,0,22.1,0,10.2,0,6.1,0,0.0,1022.0,4.5,0,9,0,20,0,13,19.632,3.5,4.7,33.5,33.5,33.8,2188
15-jul-2019,0,23.2,0,13.2,0,10.7,0,0.0,1017.7,5.1,0,11,0,250,0,18,20.105,3.3,4.3,35.8,35.8,36.3,1805
16-jul-2019,0,21.7,0,13.6,0,9.1,0,0.0,1013.4,7.7,0,15,0,210,0,22,19.913,3.0,4.1,37.9,37.9,38.5,1657
17-jul-2019,0,18.7,0,13.3,0,14.0,0,19.6,1007.0,10.1,0,17,0,210,0,25,18.170,1.8,2.8,19.4,19.4,20.2,1250
18-jul-2019,0,19.8,0,12.5,0,11.8,0,1.2,1005.5,7.9,0,14,0,280,0,21,17.930,2.8,3.9,20.5,20.5,21.5,1711
19-jul-2019,0,15.9,0,12.5,0,10.0,0,5.4,1000.2,7.9,0,19,0,340,0,26,17.013,1.4,2.0,16.3,16.3,17.3,763
20-jul-2019,0,19.4,0,13.2,0,11.5,0,0.3,1004.1,8.2,0,12,0,220,0,20,16.760,2.5,3.4,18.1,18.1,19.3,1295
21-jul-2019,0,18.5,0,13.8,0,12.9,0,33.3,1006.2,11.8,0,22,0,210,0,35,16.573,0.9,1.4,0.0,-10.0,-10.0,333
22-jul-2019,0,20.9,0,17.6,0,15.8,0,1.1,1007.5,14.8,0,21,0,210,0,31,18.100,1.8,2.6,0.7,0.7,-8.8,760
23-jul-2019,0,23.5,0,17.4,0,18.1,0,0.0,1006.6,12.7,0,19,0,160,0,30,19.858,3.3,4.5,4.0,4.0,-5.0,1592
24-jul-2019,0,20.9,0,16.0,0,15.2,0,4.3,1002.7,8.8,0,17,0,110,0,26,19.288,2.3,3.2,2.0,2.0,-6.7,1168
25-jul-2019,0,22.7,0,16.4,0,15.5,0,4.3,998.6,15.1,0,23,0,140,0,34,19.040,2.4,3.4,0.0,-0.0,-8.3,1105
26-jul-2019,0,19.1,0,13.0,0,15.9,0,0.5,1001.8,10.3,0,15,0,140,0,23,18.802,2.3,3.5,1.8,1.8,-6.1,1529
27-jul-2019,0,21.7,0,11.9,0,10.0,0,0.5,1008.4,5.6,0,12,0,240,0,18,18.497,3.2,4.3,4.5,4.5,-3.1,1917
28-jul-2019,0,17.5,0,12.4,0,11.9,0,0.0,1007.8,6.3,0,11,0,350,0,16,17.360,2.1,2.8,6.5,6.5,-0.8,1090
29-jul-2019,0,18.5,0,13.5,0,12.6,0,0.2,1005.4,6.2,0,13,0,320,0,19,17.165,2.2,3.0,8.4,8.4,1.2,1204
30-jul-2019,0,17.1,0,11.4,0,12.8,0,0.0,1008.0,7.1,0,12,0,320,0,17,16.917,1.9,2.7,10.2,10.2,3.2,1126
31-jul-2019,0,18.7,0,10.1,0,6.7,0,0.0,1013.4,4.1,0,12,0,310,0,16,16.452,2.3,3.1,12.2,12.2,5.4,1438
01-aug-2019,0,23.9,0,10.0,0,5.4,0,0.0,1017.5,4.2,0,9,0,30,0,13,17.478,3.4,4.5,15.3,15.3,8.9,2032
02-aug-2019,0,23.3,0,12.3,0,10.7,0,0.0,1015.5,6.2,0,13,0,140,0,20,19.100,3.5,4.7,18.3,18.3,12.3,2138
03-aug-2019,0,18.8,0,14.4,0,14.0,0,0.9,1010.1,9.0,0,18,0,130,0,24,18.042,1.5,2.0,18.6,18.6,12.9,570
04-aug-2019,0,20.2,0,13.4,0,12.1,0,8.2,1004.2,7.5,0,18,0,150,0,28,17.860,1.9,2.6,12.0,12.0,6.5,1046
05-aug-2019,0,16.9,0,13.0,0,11.4,0,11.1,999.2,8.8,0,17,0,210,0,26,16.673,1.5,2.1,2.2,2.2,-3.1,879
06-aug-2019,0,19.0,0,12.9,0,11.4,0,16.4,997.2,6.6,0,13,0,270,0,20,17.005,2.1,3.0,0.0,-10.0,-10.0,1283
07-aug-2019,0,21.7,0,13.0,0,12.1,0,0.0,1002.1,5.7,0,15,0,290,0,21,18.370,3.2,4.4,3.2,3.2,-6.3,2007
08-aug-2019,0,20.3,0,13.9,0,13.4,0,2.1,999.8,6.7,0,18,0,70,0,29,18.440,2.5,3.2,3.5,3.5,-5.6,1222
09-aug-2019,0,20.5,0,13.7,0,13.1,0,14.2,986.9,9.4,0,21,0,70,0,31,18.195,2.0,2.8,0.0,-8.8,-10.0,1072
10-aug-2019,0,17.2,0,13.2,0,14.9,0,0.9,993.7,9.2,0,15,0,350,0,22,17.642,1.3,1.8,0.4,0.4,-9.1,680
11-aug-2019,0,17.1,0,9.4,0,11.3,0,0.0,1008.7,8.0,0,15,0,320,0,21,16.240,2.3,3.3,2.7,2.7,-6.4,1506
12-aug-2019,0,18.8,0,8.9,0,4.4,0,2.5,1013.0,6.5,0,16,0,280,0,24,15.980,2.7,3.8,2.8,2.8,-5.9,1868
13-aug-2019,0,19.9,0,8.8,0,4.2,0,1.4,1010.7,3.2,0,7,0,110,0,10,16.485,2.3,3.1,3.7,3.7,-4.6,1486
14-aug-2019,0,19.5,0,14.1,0,12.6,0,4.6,1004.0,10.0,0,24,0,270,0,35,17.355,1.9,2.7,0.9,0.9,-7.1,930
15-aug-2019,0,17.7,0,11.8,0,10.5,0,2.1,1006.0,9.7,0,17,0,210,0,27,16.415,1.7,2.4,0.5,0.5,-7.2,959
16-aug-2019,0,19.0,0,11.9,0,14.3,0,19.8,996.1,12.6,0,19,0,200,0,29,16.925,1.8,2.7,0.0,-10.0,-10.0,1124
17-aug-2019,0,17.7,0,10.6,0,9.0,0,5.2,993.4,13.6,0,23,0,220,0,35,16.067,2.5,3.9,0.0,-2.7,-10.0,1783
18-aug-2019,0,18.6,0,11.9,0,11.6,0,15.2,998.2,10.7,0,17,0,250,0,28,16.347,2.6,3.8,0.0,-10.0,-10.0,1620
19-aug-2019,0,17.1,0,10.8,0,9.1,0,3.9,1009.8,10.7,0,17,0,280,0,27,15.735,2.4,3.4,0.0,-1.5,-10.0,1468
20-aug-2019,0,17.9,0,9.9,0,6.8,0,11.4,1016.7,7.1,0,14,0,260,0,21,15.200,1.5,2.1,0.0,-9.9,-10.0,889
21-aug-2019,0,19.0,0,12.2,0,10.2,0,9.9,1014.3,11.2,0,24,0,210,0,42,15.773,2.0,2.8,0.0,-7.9,-10.0,1077
22-aug-2019,0,17.1,0,13.8,0,12.1,0,6.2,1013.6,11.1,0,16,0,210,0,27,15.852,1.0,1.4,0.0,-5.2,-10.0,397
23-aug-2019,0,20.7,0,15.1,0,14.0,0,0.1,1013.4,11.9,0,18,0,210,0,26,16.975,2.7,3.7,2.6,2.6,-6.9,1329
24-aug-2019,0,18.1,0,14.1,0,13.3,0,2.0,1011.7,6.6,0,14,0,130,0,19,16.587,1.3,1.7,1.9,1.9,-7.2,548
25-aug-2019,0,21.8,0,11.7,0,12.0,0,0.1,1015.1,5.9,0,12,0,210,0,15,17.630,2.5,3.3,4.2,4.2,-4.5,1509
26-aug-2019,0,16.3,0,11.6,0,9.5,0,4.5,1013.2,7.6,0,14,0,210,0,23,16.118,1.1,1.5,0.8,0.8,-7.7,508
27-aug-2019,0,15.7,0,11.7,0,12.4,0,23.3,1006.8,6.9,0,19,0,340,0,28,16.165,1.0,1.4,0.0,-10.0,-10.0,568
28-aug-2019,0,18.6,0,9.3,0,6.7,0,2.1,1006.2,8.4,0,18,0,340,0,26,16.025,2.2,3.3,0.1,0.1,-9.4,1710
29-aug-2019,0,18.5,0,13.3,0,9.8,0,2.5,1006.2,16.4,0,22,0,210,0,33,16.155,2.0,3.0,0.0,-0.4,-9.4,1054
30-aug-2019,0,16.4,0,13.1,0,13.5,0,48.7,1001.4,13.5,0,22,0,220,0,34,16.015,0.4,0.8,0.0,-10.0,-10.0,223
31-aug-2019,0,16.7,0,10.6,0,10.5,0,9.6,1005.4,12.3,0,22,0,340,0,31,15.597,2.2,3.4,0.0,-7.4,-10.0,1631
01-sep-2019,0,16.5,0,10.6,0,8.9,0,6.7,1015.7,9.0,0,17,0,300,0,26,14.562,1.8,2.4,0.0,-4.9,-10.0,917
02-sep-2019,0,16.1,0,12.6,0,9.9,0,11.1,1016.7,10.0,0,16,0,230,0,26,14.835,1.0,1.4,0.0,-10.0,-10.0,472
03-sep-2019,0,17.3,0,10.7,0,13.6,0,8.8,1013.8,9.9,0,17,0,300,0,25,15.665,1.1,1.6,0.0,-7.7,-10.0,580
04-sep-2019,0,14.8,0,9.8,0,8.7,0,2.7,1018.5,14.3,0,25,0,320,0,42,14.000,1.9,2.9,0.0,-0.8,-10.0,1192
05-sep-2019,0,18.5,0,10.8,0,7.3,0,3.1,1022.8,11.3,0,18,0,270,0,28,14.118,2.3,3.2,0.0,-0.8,-10.0,1252
06-sep-2019,0,17.8,0,11.9,0,11.2,0,2.4,1019.6,11.4,0,22,0,290,0,33,14.618,1.9,2.5,0.0,-0.5,-10.0,790
07-sep-2019,0,18.0,0,11.7,0,10.3,0,0.0,1024.9,4.8,0,11,0,300,0,14,14.903,1.8,2.4,1.8,1.8,-7.7,1000
08-sep-2019,0,17.7,0,12.1,0,10.9,0,12.1,1017.0,7.1,0,18,0,0,0,29,15.475,1.2,1.7,0.0,-9.1,-10.0,686
09-sep-2019,0,15.8,0,10.1,0,8.7,0,0.8,1013.7,9.3,0,17,0,0,0,25,14.792,2.1,3.1,1.3,1.3,-8.2,1616
10-sep-2019,0,16.0,0,9.4,0,5.5,0,28.7,1013.1,8.6,0,16,0,230,0,29,13.927,0.7,1.0,0.0,-10.0,-10.0,314
11-sep-2019,0,18.0,0,12.2,0,10.7,0,3.0,1012.5,10.8,0,23,0,280,0,31,14.932,1.4,2.1,0.0,-1.6,-10.0,903
12-sep-2019,0,16.4,0,9.5,0,12.5,0,11.3,1022.1,8.6,0,17,0,0,0,23,15.245,1.2,1.9,0.0,-10.0,-10.0,1019
13-sep-2019,0,18.7,0,8.5,0,5.3,0,0.0,1032.8,5.1,0,10,0,300,0,15,14.712,2.1,2.9,2.1,2.1,-7.4,1648
14-sep-2019,0,17.6,0,10.1,0,5.8,0,4.0,1026.3,10.1,0,17,0,210,0,28,14.477,1.2,1.7,0.0,-0.7,-9.8,630
15-sep-2019,0,13.6,0,10.1,0,11.2,0,11.6,1021.0,4.4,0,9,0,10,0,14,14.305,0.7,0.9,0.0,-10.0,-10.0,294
16-sep-2019,0,16.5,0,9.3,0,10.6,0,0.0,1022.6,5.0,0,8,0,340,0,12,14.720,1.6,2.2,1.6,1.6,-7.9,1130
17-sep-2019,0,19.0,0,7.2,0,3.1,0,0.0,1025.8,3.4,0,7,0,30,0,10,14.580,2.0,2.7,3.5,3.5,-5.6,1667
18-sep-2019,0,20.7,0,7.8,0,5.2,0,0.1,1027.3,3.9,0,6,0,220,0,10,14.952,2.0,2.7,5.3,5.3,-3.4,1606
19-sep-2019,0,21.2,0,9.3,0,6.6,0,0.2,1025.3,5.2,0,11,0,120,0,14,15.273,2.3,3.0,7.3,7.3,-1.2,1621
20-sep-2019,0,20.6,0,10.4,0,8.1,0,0.0,1013.9,14.1,0,24,0,130,0,34,15.015,2.6,3.6,9.7,9.7,1.4,1485
21-sep-2019,0,18.7,0,12.2,0,9.5,0,4.0,999.6,12.6,0,21,0,140,0,30,14.295,1.7,2.2,7.2,7.2,-0.9,590
22-sep-2019,0,18.8,0,9.8,0,13.1,0,0.0,997.0,7.0,0,15,0,130,0,21,15.417,1.2,1.7,8.3,8.3,0.4,705
23-sep-2019,0,15.7,0,9.4,0,5.4,0,6.0,995.7,8.5,0,19,0,130,0,26,13.748,0.6,0.9,2.9,2.9,-5.0,363
24-sep-2019,0,17.0,0,13.1,0,10.8,0,3.1,991.2,7.2,0,14,0,130,0,20,14.710,0.9,1.3,0.7,0.7,-7.0,530
25-sep-2019,0,16.6,0,12.8,0,11.6,0,11.6,991.7,6.9,0,16,0,220,0,27,14.970,0.9,1.1,0.0,-10.0,-10.0,386
26-sep-2019,0,16.2,0,10.7,0,9.6,0,11.8,989.7,9.8,0,19,0,210,0,29,14.385,1.2,1.7,0.0,-10.0,-10.0,838
27-sep-2019,0,16.1,0,9.5,0,6.1,0,8.3,993.3,8.9,0,19,0,270,0,28,13.780,1.2,1.7,0.0,-7.1,-10.0,836
28-sep-2019,0,16.1,0,12.2,0,11.9,0,6.4,997.0,7.1,0,17,0,270,0,29,14.520,1.0,1.4,0.0,-5.4,-10.0,681
29-sep-2019,0,15.1,0,8.7,0,9.9,0,2.0,999.9,6.6,0,14,0,320,0,21,13.708,0.9,1.2,0.0,-1.1,-10.0,476
30-sep-2019,0,11.7,0,7.8,0,3.7,0,15.7,999.9,8.2,0,16,0,80,0,25,11.530,0.6,0.8,0.0,-10.0,-10.0,233
01-oct-2019,0,13.9,0,8.5,0,9.8,0,1.4,1004.7,9.7,0,18,0,0,0,29,12.355,1.5,2.1,0.1,0.1,-9.4,1107
02-oct-2019,0,13.2,0,8.4,0,3.9,0,0.0,1017.0,4.0,0,11,0,120,0,16,11.865,1.1,1.5,1.2,1.2,-7.9,525
03-oct-2019,0,15.4,0,8.0,0,6.1,0,14.7,1002.0,17.9,0,27,0,210,0,41,11.310,1.1,1.5,0.0,-10.0,-10.0,212
04-oct-2019,0,16.9,0,11.5,0,9.8,0,10.5,997.9,14.1,0,38,0,290,0,57,12.940,1.2,1.7,0.0,-9.3,-10.0,604
05-oct-2019,0,17.6,0,11.2,0,8.0,0,2.2,1004.2,9.6,0,16,0,130,0,22,13.485,0.9,1.3,0.0,-1.3,-10.0,476
06-oct-2019,0,17.1,0,10.5,0,7.6,0,10.8,1006.5,9.5,0,21,0,140,0,31,12.840,1.6,2.0,0.0,-9.2,-10.0,824
07-oct-2019,0,16.6,0,11.3,0,10.4,0,0.8,999.0,15.1,0,23,0,210,0,34,13.337,1.4,2.0,0.6,0.6,-8.9,920
08-oct-2019,0,14.0,0,9.1,0,8.3,0,7.8,995.7,14.8,0,22,0,230,0,38,12.315,1.4,1.9,0.0,-5.8,-10.0,646
09-oct-2019,0,14.7,0,8.1,0,6.0,0,15.1,999.4,12.4,0,20,0,280,0,33,11.208,1.2,1.7,0.0,-10.0,-10.0,725
10-oct-2019,0,15.8,0,9.4,0,7.3,0,10.7,997.9,13.2,0,25,0,210,0,37,11.833,1.1,1.5,0.0,-9.6,-10.0,619
11-oct-2019,0,15.1,0,8.1,0,7.2,0,5.1,996.5,9.6,0,18,0,250,0,32,11.658,1.3,1.7,0.0,-3.8,-10.0,894
12-oct-2019,0,15.0,0,7.4,0,3.7,0,6.3,999.0,4.2,0,11,0,210,0,16,11.405,0.9,1.3,0.0,-5.4,-10.0,870
13-oct-2019,0,12.2,0,6.0,0,1.9,0,2.8,998.8,4.3,0,9,0,230,0,15,10.432,0.6,0.9,0.0,-2.2,-10.0,473
14-oct-2019,0,10.9,0,7.0,0,3.2,0,17.8,1000.3,5.7,0,13,0,0,0,20,9.895,0.5,0.6,0.0,-10.0,-10.0,168
15-oct-2019,0,12.2,0,7.5,0,4.9,0,1.1,993.3,9.2,0,18,0,150,0,27,10.730,0.5,0.8,0.0,-0.6,-10.0,384
16-oct-2019,0,13.8,0,7.3,0,3.3,0,5.4,993.5,9.2,0,18,0,160,0,26,10.413,1.0,1.4,0.0,-4.4,-10.0,858
17-oct-2019,0,10.8,0,7.6,0,6.8,0,13.6,988.8,10.9,0,17,0,130,0,23,10.182,0.5,0.8,0.0,-10.0,-10.0,311
18-oct-2019,0,11.7,0,7.7,0,6.0,0,2.0,991.4,6.4,0,11,0,100,0,16,10.030,0.7,0.9,0.0,-1.3,-10.0,492
19-oct-2019,0,13.2,0,6.9,0,1.6,0,5.4,1004.0,7.0,0,14,0,0,0,23,9.917,0.7,1.0,0.0,-4.7,-10.0,637
20-oct-2019,0,11.1,0,7.5,0,3.4,0,1.7,1016.9,6.6,0,15,0,350,0,25,9.625,0.8,1.0,0.0,-0.9,-10.0,529
21-oct-2019,0,11.2,0,7.7,0,3.7,0,0.0,1020.8,4.5,0,12,0,190,0,18,9.895,0.9,1.2,0.9,0.9,-8.6,424
22-oct-2019,0,12.5,0,9.5,0,7.8,0,0.1,1013.3,13.2,0,20,0,210,0,28,10.255,1.1,1.4,1.8,1.8,-7.2,309
23-oct-2019,0,12.8,0,10.1,0,9.9,0,12.9,1002.3,11.2,0,19,0,160,0,27,10.637,0.8,1.0,0.0,-10.0,-10.0,165
24-oct-2019,0,11.6,0,3.2,0,6.0,0,3.4,1001.1,6.4,0,15,0,200,0,23,10.048,0.5,0.7,0.0,-2.9,-10.0,679
25-oct-2019,0,7.4,0,2.2,0,-0.5,0,1.0,1004.1,3.4,0,8,0,350,0,12,7.663,0.4,0.6,0.0,-0.6,-10.0,309
26-oct-2019,0,10.1,0,1.6,0,-2.1,0,3.3,1010.5,6.6,0,16,0,290,0,28,6.579,0.7,1.0,0.0,-2.6,-10.0,651
27-oct-2019,0,11.7,0,5.2,0,0.1,0,1.0,1021.4,5.9,0,11,0,310,0,16,6.975,0.8,1.1,0.0,-0.2,-9.7,664
28-oct-2019,0,10.8,0,4.6,0,0.1,0,0.4,1025.4,6.9,0,12,0,50,0,22,6.815,0.8,1.0,0.4,0.4,-8.9,779
29-oct-2019,0,10.7,0,5.5,0,1.6,0,0.0,1023.5,11.3,0,17,0,80,0,28,6.255,1.3,1.6,1.7,1.7,-7.1,687
30-oct-2019,0,11.2,0,6.5,0,3.9,0,0.1,1018.3,13.8,0,19,0,120,0,30,6.663,1.3,1.6,2.8,2.8,-5.6,392
31-oct-2019,0,11.4,0,8.4,0,7.0,0,3.3,1006.5,9.4,0,15,0,110,0,22,8.143,0.6,0.8,0.1,0.1,-8.0,73
01-nov-2019,0,12.1,0,9.9,0,8.5,0,12.9,985.2,6.0,0,15,0,210,0,23,9.998,0.4,0.5,0.0,-10.0,-10.0,184
02-nov-2019,0,11.4,0,9.7,0,9.4,0,26.8,972.9,10.3,0,19,0,320,0,27,10.113,0.5,0.7,0.0,-10.0,-10.0,92
03-nov-2019,0,11.6,0,7.3,0,8.6,0,5.7,977.7,3.9,0,10,0,240,0,16,10.030,0.4,0.6,0.0,-5.3,-10.0,227
04-nov-2019,0,12.5,0,7.2,0,4.2,0,1.8,987.7,7.5,0,16,0,10,0,24,9.472,0.6,0.7,0.0,-1.2,-10.0,354
05-nov-2019,0,10.6,0,4.2,0,5.2,0,0.0,1004.2,6.7,0,13,0,0,0,20,8.834,0.5,0.6,0.5,0.5,-9.0,291
06-nov-2019,0,7.5,0,4.2,0,-0.5,0,4.2,997.6,5.3,0,14,0,110,0,23,7.467,0.3,0.5,0.0,-3.4,-10.0,173
07-nov-2019,0,9.7,0,4.2,0,1.7,0,1.4,997.4,8.2,0,15,0,0,0,25,7.207,0.5,0.6,0.0,-0.9,-10.0,573
08-nov-2019,0,8.9,0,2.8,0,-0.9,0,0.6,1006.0,6.4,0,16,0,140,0,21,6.630,0.4,0.5,0.0,-0.2,-9.7,488
09-nov-2019,0,10.3,0,5.3,0,2.8,0,7.7,1004.4,9.8,0,22,0,300,0,35,6.706,0.7,0.9,0.0,-7.0,-10.0,404
10-nov-2019,0,8.4,0,1.1,0,-1.4,0,12.0,1005.3,11.4,0,26,0,300,0,43,4.994,0.5,0.7,0.0,-10.0,-10.0,182
11-nov-2019,0,9.2,0,4.8,0,0.1,0,14.7,1000.9,21.9,0,28,0,290,0,49,5.635,1.3,1.8,0.0,-10.0,-10.0,360
12-nov-2019,0,9.2,0,4.3,0,1.1,0,4.7,1002.8,14.5,0,25,0,300,0,42,5.082,1.0,1.2,0.0,-3.7,-10.0,410
13-nov-2019,0,7.4,0,4.1,0,0.1,0,14.8,992.9,8.6,0,22,0,30,0,35,5.352,0.5,0.7,0.0,-10.0,-10.0,168
14-nov-2019,0,8.4,0,3.8,0,-1.0,0,3.2,1005.5,9.5,0,20,0,10,0,31,4.991,0.6,0.8,0.0,-2.6,-10.0,410
15-nov-2019,0,8.6,0,2.8,0,-1.0,0,1.8,1015.2,5.3,0,11,0,20,0,21,4.287,0.4,0.5,0.0,-1.4,-10.0,440
16-nov-2019,0,7.3,0,2.0,0,-2.4,0,1.1,1009.4,2.4,0,18,0,340,0,28,4.252,0.3,0.4,0.0,-0.8,-10.0,182
17-nov-2019,0,9.0,0,1.2,0,2.0,0,3.6,1013.4,8.5,0,20,0,350,0,30,5.248,0.4,0.5,0.0,-3.2,-10.0,387
18-nov-2019,0,6.4,0,0.6,0,-3.4,0,0.0,1012.3,9.1,0,18,0,130,0,25,3.497,0.3,0.4,0.3,0.3,-9.2,325
19-nov-2019,0,10.9,0,5.9,0,-0.1,0,4.1,1002.0,9.7,0,17,0,130,0,26,5.552,0.5,0.6,0.0,-3.3,-10.0,376
20-nov-2019,0,9.1,0,5.7,0,3.6,0,5.1,995.9,11.2,0,19,0,100,0,29,6.142,0.6,0.7,0.0,-4.5,-10.0,173
21-nov-2019,0,8.1,0,6.1,0,6.0,0,3.6,992.9,11.7,0,19,0,110,0,29,6.734,0.5,0.7,0.0,-3.1,-10.0,92
22-nov-2019,0,8.1,0,5.9,0,4.7,0,0.7,990.2,7.6,0,14,0,70,0,20,6.427,0.5,0.6,0.0,-0.2,-9.7,159
23-nov-2019,0,9.4,0,3.7,0,4.2,0,0.1,996.1,6.5,0,12,0,330,0,16,6.344,0.2,0.3,0.1,0.1,-9.1,291
24-nov-2019,0,8.9,0,3.5,0,-0.4,0,0.1,995.4,7.7,0,15,0,100,0,22,5.613,0.4,0.5,0.4,0.4,-8.4,144
25-nov-2019,0,11.8,0,7.8,0,5.5,0,9.2,990.9,5.8,0,14,0,90,0,23,7.957,0.3,0.4,0.0,-8.5,-10.0,171
26-nov-2019,0,10.1,0,7.9,0,5.2,0,4.7,981.9,9.2,0,18,0,30,0,32,8.158,0.3,0.4,0.0,-4.4,-10.0,210
27-nov-2019,0,9.9,0,7.3,0,4.6,0,0.1,984.5,6.5,0,11,0,350,0,16,8.041,0.4,0.5,0.3,0.3,-9.2,126
28-nov-2019,0,10.7,0,6.3,0,5.1,0,3.4,998.9,5.4,0,12,0,90,0,17,8.006,0.4,0.5,0.0,-2.7,-10.0,222
29-nov-2019,0,7.4,0,3.3,0,1.3,0,0.0,1010.9,8.6,0,15,0,100,0,22,6.208,0.5,0.5,0.5,0.5,-9.0,357
30-nov-2019,0,8.1,0,3.5,0,0.4,0,0.0,1017.5,9.0,0,17,0,80,0,26,4.940,0.7,0.8,1.1,1.1,-7.9,196
01-dec-2019,0,8.1,0,1.3,0,-1.5,0,0.0,1026.8,3.4,0,8,0,40,0,15,5.012,0.1,0.2,1.2,1.2,-7.4,315
02-dec-2019,0,8.9,0,0.1,0,-3.0,0,0.0,1028.4,5.5,0,12,0,210,0,19,4.541,0.4,0.5,1.6,1.6,-6.7,160
03-dec-2019,0,10.9,0,5.3,0,2.1,0,0.0,1017.3,9.6,0,19,0,150,0,25,5.857,0.6,0.7,2.2,2.2,-5.7,288
04-dec-2019,0,10.8,0,6.0,0,1.8,0,7.5,1010.3,7.9,0,17,0,200,0,27,6.590,0.3,0.3,0.0,-5.0,-10.0,259
05-dec-2019,0,11.2,0,7.5,0,2.9,0,22.0,1005.7,13.3,0,20,0,200,0,31,7.623,0.5,0.7,0.0,-10.0,-10.0,25
06-dec-2019,0,10.8,0,6.9,0,7.6,0,10.6,1000.9,11.9,0,24,0,270,0,36,8.513,0.3,0.4,0.0,-10.0,-10.0,112
07-dec-2019,0,12.4,0,7.7,0,3.9,0,16.5,997.4,11.7,0,27,0,210,0,40,8.601,0.5,0.7,0.0,-10.0,-10.0,61
08-dec-2019,0,9.2,0,4.1,0,3.7,0,18.8,990.0,22.5,0,42,0,300,0,69,7.154,0.7,1.0,0.0,-10.0,-10.0,106
09-dec-2019,0,11.1,0,7.2,0,0.7,0,0.9,1008.0,13.5,0,35,0,320,0,51,6.790,0.8,0.9,0.0,-0.1,-9.6,286
10-dec-2019,0,12.9,0,4.4,0,4.1,0,17.0,995.3,18.2,0,29,0,200,0,47,7.637,0.6,0.9,0.0,-10.0,-10.0,63
11-dec-2019,0,6.9,0,2.8,0,0.8,0,6.5,994.0,9.3,0,22,0,220,0,34,5.135,0.4,0.5,0.0,-6.1,-10.0,160
12-dec-2019,0,9.5,0,4.6,0,-0.6,0,22.6,980.2,11.2,0,29,0,290,0,52,5.629,0.3,0.4,0.0,-10.0,-10.0,133
